property_id,location,area_sqft,bedrooms,bathrooms,age_years,price_lakhs,parking_spaces,amenities_count,price_per_sqft,rooms_ratio,amenities_density,age_category,price_category,size_category
187,Chennai,3122.215022051067,5,2,19.66232323960189,492.6759714256035,3,6,15779.693837420313,1.6666666666666667,1.9217126167237637,Old,Luxury,Spacious
188,Mumbai,4156.132194698772,3,4,10.861673729621735,261.0944620488933,3,2,6282.150081316577,0.6,0.48121664718726687,Old,Premium,Spacious
189,Mumbai,1971.2346095150388,1,2,37.95454806980136,476.5114112691985,2,1,24173.247008200073,0.3333333333333333,0.5072962879066024,Old,Luxury,Standard
190,Bangalore,1875.84780851281,5,3,39.21473523943632,262.4138102657597,2,5,13989.077849220823,1.25,2.665461439520538,Old,Premium,Standard
191,Delhi,2312.166744475521,5,1,46.13474919771837,246.4998016502197,1,9,10660.987242342435,2.5,3.8924528352048022,Old,Premium,Large
192,Chennai,3526.282682031421,2,3,18.808255521553885,235.5864978293432,3,5,6680.8738570450205,0.5,1.4179237601903203,Old,Premium,Spacious
193,Hyderabad,3569.8626016479443,2,4,25.312586724866343,180.7401325438161,0,3,5062.943667926647,0.4,0.8403684776593697,Old,Mid-Range,Spacious
194,Delhi,1918.5774559225283,1,3,18.1564221423036,276.1767186447448,2,0,14394.869375338723,0.25,0.0,Old,Premium,Standard
195,Hyderabad,1099.4446586148292,2,1,12.85409109256841,237.22623773531257,3,4,21576.91484300717,1.0,3.6382004029557327,Old,Premium,Standard
196,Bangalore,3345.7831540947886,4,4,37.551648076880426,37.63850077930599,0,0,1124.953382984236,0.8,0.0,Old,Budget,Spacious
197,Bangalore,1077.4663798494405,2,3,16.982592250847773,145.0089120432812,0,7,13458.323596467484,0.5,6.496722432284285,Old,Mid-Range,Standard
198,Mumbai,3103.2162870319853,2,1,21.407472099617603,122.29894405066804,3,1,3941.0383530707313,1.0,0.3222463107643817,Old,Mid-Range,Spacious
199,Chennai,3620.3995762533914,4,1,20.183682881201392,436.369089114112,3,8,12053.064307495395,2.0,2.209700844203193,Old,Luxury,Spacious
200,Hyderabad,3652.751733775032,1,2,35.633061282337295,307.45758906888386,3,8,8417.149904440228,0.3333333333333333,2.190129683884152,Old,Luxury,Spacious
201,Delhi,3890.6244979681856,4,3,45.88978130553399,386.5678882158692,0,2,9935.882746272426,1.0,0.5140562912315149,Old,Luxury,Spacious
202,Bangalore,4427.867397045491,5,4,33.33780306536887,479.27649811965466,3,5,10824.093296909783,1.0,1.129211774349039,Old,Luxury,Spacious
203,Mumbai,2749.815463841548,4,2,23.57912980471163,329.1388508126768,2,8,11969.48868535575,1.3333333333333333,2.9092861339952747,Old,Luxury,Large
204,Mumbai,3786.1213528830704,3,3,38.96025573694417,491.6527958742773,0,6,12985.658674143966,0.75,1.584735258269283,Old,Luxury,Spacious
205,Hyderabad,3286.277309146265,5,3,32.04856620610688,169.6467447930222,2,3,5162.277216255203,1.25,0.9128870505390684,Old,Mid-Range,Spacious
206,Bangalore,1339.8797290895716,2,4,3.0305178558906745,109.40824751018906,2,2,8165.527482420407,0.4,1.4926712872646937,Recent,Mid-Range,Standard
207,Chennai,615.6034019123367,5,2,4.783179320942082,213.5887462365975,3,1,34695.8359185632,1.6666666666666667,1.6244224721526186,Recent,Premium,Compact
208,Bangalore,1780.436235546202,1,2,1.8958472036816665,245.98371916918785,2,9,13815.924112200795,0.3333333333333333,5.054940929821607,Brand New,Premium,Standard
209,Hyderabad,2493.651678519287,1,4,22.840816310315997,449.7735405692408,3,9,18036.742839573857,0.2,3.6091648555118723,Old,Luxury,Large
210,Hyderabad,3276.9767499289533,4,2,41.29267171694824,288.77141073760464,0,0,8812.128763008934,1.3333333333333333,0.0,Old,Premium,Spacious
211,Bangalore,4324.816987264425,5,1,15.654158467567605,160.24687972064817,2,9,3705.2869564778757,2.5,2.081012913726268,Old,Mid-Range,Spacious
212,Hyderabad,1383.1057251777454,2,4,19.208009154624083,376.46445577641,3,0,27218.776476977553,0.4,0.0,Old,Luxury,Standard
213,Bangalore,1064.9740545431468,1,3,45.473855418394535,262.79932982675405,1,3,24676.59458046514,0.25,2.8169700352812272,Old,Premium,Standard
214,Delhi,4835.659763634474,2,4,41.84517226583274,97.82333373208168,3,3,2022.95733185657,0.4,0.6203910420995387,Old,Budget,Spacious
215,Bangalore,986.200517193832,3,1,33.252405619128,296.8734980438011,1,8,30102.75221600318,1.5,8.11194058462215,Old,Premium,Compact
216,Bangalore,2653.209815482351,1,4,13.340189104612566,457.46937766749625,3,9,17242.11085749842,0.2,3.3921177087021324,Old,Luxury,Large
217,Hyderabad,3135.0367795698585,4,3,5.852074134422175,424.45885638839366,1,0,13539.198619756906,1.0,0.0,Medium,Luxury,Spacious
218,Hyderabad,2936.184894083472,3,3,0.8029411340056858,301.6687868649589,2,3,10274.175426514637,0.75,1.0217340216023583,Brand New,Luxury,Large
219,Mumbai,887.1447066482444,5,4,5.350533630221044,200.9999234647943,1,2,22656.94896881027,1.0,2.2544236413879726,Medium,Premium,Compact
220,Mumbai,756.6211130162872,2,4,14.629822181197138,61.74980051082136,2,8,8161.257920051211,0.4,10.573323771138,Old,Budget,Compact
221,Delhi,974.6754235746604,1,1,27.589503178974784,245.4314831991794,2,4,25180.842490010655,0.5,4.10393029643637,Old,Premium,Compact
222,Mumbai,3135.1445774267563,3,1,3.200004137619344,380.998130014198,3,8,12152.489960348532,1.5,2.5517164527596328,Recent,Luxury,Spacious
223,Bangalore,2949.551994354445,3,3,6.811388915922451,192.9313854718451,2,9,6541.0403288744565,0.75,3.051310848978537,Medium,Mid-Range,Large
224,Hyderabad,1551.8335641653491,1,2,9.054035115397053,133.01447626479893,0,5,8571.439575502449,0.3333333333333333,3.221995009941186,Medium,Mid-Range,Standard
225,Mumbai,3369.983638305162,5,2,31.599104649165312,467.0622652500576,1,8,13859.48168831328,1.6666666666666667,2.373898765877503,Old,Luxury,Spacious
226,Mumbai,4190.303759250422,5,2,30.78948994900622,414.3467362198364,3,0,9888.22672592968,1.6666666666666667,0.0,Old,Luxury,Spacious
227,Delhi,687.1053193096719,4,2,27.538286318607646,326.3722973216694,2,3,47499.60277553556,1.3333333333333333,4.366142883326927,Old,Luxury,Compact
228,Delhi,2741.584745966191,5,3,12.52507123479698,85.6560050818493,1,3,3124.324542871731,1.25,1.0942576203103063,Old,Budget,Large
229,Bangalore,3601.896854462106,4,2,18.5559845609366,89.55624339496305,1,9,2486.3633527989255,1.3333333333333333,2.498683433660964,Old,Budget,Spacious
230,Hyderabad,1635.403671813592,3,2,4.834485816887152,69.54540389877391,0,9,4252.491607876303,1.0,5.503228441464479,Recent,Budget,Standard
231,Delhi,1884.969073819171,1,4,11.323030187902743,315.8224001085167,1,5,16754.778871179198,0.2,2.6525634130799856,Old,Luxury,Standard
232,Mumbai,3261.370563452227,5,2,44.885261323629024,75.47014230720129,3,9,2314.0621661622718,1.6666666666666667,2.7595760202340567,Old,Budget,Spacious
233,Hyderabad,4540.708820496816,4,4,48.98458732179142,424.4610554540639,3,0,9347.902986820945,0.8,0.0,Old,Luxury,Spacious
234,Hyderabad,4144.659891363047,3,3,32.38297928201474,496.6232008732746,2,9,11982.242545598861,0.75,2.1714688866883565,Old,Luxury,Spacious
235,Mumbai,3124.0859859481257,5,4,45.84116460117101,195.8471286601593,2,4,6268.941685378159,1.0,1.2803744896880755,Old,Mid-Range,Spacious
236,Delhi,3785.997729907621,2,1,32.13709502007126,237.7615265442068,3,2,6280.022955798449,1.0,0.5282623347079505,Old,Premium,Spacious
237,Mumbai,2141.701115935094,3,4,1.659824305273494,361.6002449531258,1,0,16883.786549984892,0.6,0.0,Brand New,Luxury,Large
238,Hyderabad,3384.3448764444097,5,2,49.83812924932045,469.8334430363676,1,5,13882.552168559556,1.6666666666666667,1.4773908045840165,Old,Luxury,Spacious
239,Chennai,2597.8171600740066,3,4,4.9476150843267455,449.1650113070648,0,2,17290.09332182058,0.6,0.769877122508123,Recent,Luxury,Large
240,Chennai,1354.712614059024,1,4,34.132090072253035,47.64407779992732,2,3,3516.9140159679278,0.2,2.2144918183136455,Old,Budget,Standard
241,Bangalore,3657.822232447658,1,3,12.641810153739502,101.1544652272472,1,8,2765.4286840385616,0.25,2.187093710851755,Old,Mid-Range,Spacious
242,Mumbai,3004.090868069699,1,3,19.59905564534801,382.2066553077403,1,1,12722.872645770865,0.25,0.33287941141492755,Old,Luxury,Spacious
243,Mumbai,2113.797118791161,2,2,32.29670924004691,350.6686918555747,2,0,16589.515083458682,0.6666666666666666,0.0,Old,Luxury,Large
244,Bangalore,4601.026355353838,1,1,21.824367465385357,83.94492513925917,3,9,1824.4825970531408,0.5,1.9560852959530293,Old,Budget,Spacious
245,Bangalore,594.2035302202997,2,1,12.527302946556413,260.9909993607525,1,5,43922.82880985083,1.0,8.414625201143219,Old,Premium,Compact
246,Bangalore,1920.979180622732,1,4,16.722309343916237,394.7910229209419,0,0,20551.551360018424,0.2,0.0,Old,Luxury,Standard
247,Hyderabad,755.9662899994096,3,1,17.077405846158815,125.01472748609297,1,0,16537.07700196402,1.5,0.0,Old,Mid-Range,Compact
248,Mumbai,3949.3729229973214,5,3,47.96619522541069,438.21806515263984,1,6,11095.889744948683,1.25,1.5192285248784214,Old,Luxury,Spacious
249,Hyderabad,3659.4835435120663,5,2,39.93065079617255,45.426451913776624,0,1,1241.3350510706248,1.6666666666666667,0.2732626033454665,Old,Budget,Spacious
250,Bangalore,1991.0849843134267,1,2,22.927438573970004,395.4536408326755,3,3,19861.213556840583,0.3333333333333333,1.506716199275879,Old,Luxury,Standard
251,Mumbai,3540.483059931829,5,3,9.991046017068204,315.5930718991377,0,3,8913.842166645316,1.25,0.8473420008561668,Medium,Luxury,Spacious
252,Hyderabad,2281.7175178817743,1,2,40.5508055131328,171.29568639408757,0,1,7507.313462409204,0.3333333333333333,0.43826634636541123,Old,Mid-Range,Large
253,Hyderabad,3903.1420614009535,1,4,7.859123580418675,366.04762320411743,2,5,9378.280816987022,0.2,1.281019220244664,Medium,Luxury,Spacious
254,Bangalore,2543.8264823151776,4,2,10.523110857100171,395.5355816725567,1,9,15548.842832730217,1.3333333333333333,3.537977162581056,Old,Luxury,Large
255,Mumbai,2355.258775242495,4,1,18.30066959200756,468.2715062259052,3,1,19881.95569625645,2.0,0.4245817956445321,Old,Luxury,Large
256,Bangalore,4706.284619697354,4,2,44.0174097925995,196.5318426340465,1,7,4175.944689182118,1.3333333333333333,1.4873728568609492,Old,Mid-Range,Spacious
257,Mumbai,1628.955949508151,2,2,6.589333431705513,349.2880332703784,3,3,21442.448052437692,0.6666666666666666,1.8416704275556521,Medium,Luxury,Standard
258,Chennai,1042.0130299845446,4,3,6.111709642726304,309.2558129286516,0,0,29678.689616121075,1.0,0.0,Medium,Luxury,Standard
259,Delhi,3130.4440096675617,1,3,24.6987494152633,272.09891333940243,2,6,8692.023000542278,0.25,1.9166610172456564,Old,Premium,Spacious
260,Delhi,4861.948155278805,3,1,13.820527054683737,447.3999075944182,0,5,9202.070719504873,1.5,1.0283943473505177,Old,Luxury,Spacious
261,Delhi,2200.27646177234,4,3,28.436397082407996,21.520310786432155,1,5,978.0730358355682,1.0,2.2724417076081704,Old,Budget,Large
262,Bangalore,779.1654363295169,4,1,22.58183423416117,155.41357092972686,2,2,19946.158246167495,2.0,2.5668489729492823,Old,Mid-Range,Compact
263,Chennai,2026.8737028930536,3,4,21.74795531756084,278.37307498151847,2,9,13734.110545920215,0.6,4.440335866587972,Old,Premium,Large
264,Mumbai,2776.692444438013,1,1,5.598648524349664,105.58076558554512,1,6,3802.393232172102,0.5,2.1608442850840714,Medium,Mid-Range,Large
265,Hyderabad,1228.6535298449617,2,2,7.052484512492008,455.775936191724,3,5,37095.56234695687,0.6666666666666666,4.069495491239852,Medium,Luxury,Standard
266,Mumbai,3461.459981254214,4,1,41.0539288723425,330.8456564542474,2,9,9557.980107988129,2.0,2.6000589487499925,Old,Luxury,Spacious
267,Hyderabad,4989.872250545903,3,4,44.29413687858722,249.38383742335515,3,9,4997.8000417961,0.6,1.8036533899270428,Old,Premium,Spacious
268,Mumbai,2532.827641916497,1,2,11.734176644262512,411.0568443519942,3,8,16229.167652361952,0.3333333333333333,3.158525225959195,Old,Luxury,Large
269,Chennai,2096.278505285957,5,1,5.673025076238453,236.4253719032498,3,2,11278.337840467366,2.5,0.9540717013301514,Medium,Premium,Large
270,Hyderabad,2303.1687507551,2,3,2.6708335967255303,288.1534457264046,2,2,12511.173817894703,0.5,0.8683688502391735,Recent,Premium,Large
271,Bangalore,1018.1578027784052,3,3,30.414880687094843,21.32047786588208,0,3,2094.024895522244,0.75,2.9464980691730047,Old,Budget,Standard
272,Mumbai,4474.731206418007,3,3,35.76766062501028,195.53625449363528,2,2,4369.787714023627,0.75,0.4469542208773221,Old,Mid-Range,Spacious
273,Mumbai,2366.715449846084,3,1,18.640499460160274,86.61942672846548,0,3,3659.900337157078,1.5,1.2675795056795276,Old,Budget,Large
274,Hyderabad,2242.7348514117857,4,1,33.98379337453198,351.0505667178997,2,5,15652.789561678048,2.0,2.229420921894773,Old,Luxury,Large
275,Bangalore,3468.6062281871345,5,4,35.6479407779763,249.93294030835224,0,0,7205.572609462205,1.0,0.0,Old,Premium,Spacious
276,Bangalore,2489.1503941900555,2,2,46.76711406984527,164.84362748011077,0,1,6622.485642686497,0.6666666666666666,0.4017435034596975,Old,Mid-Range,Large
277,Chennai,3417.0506096353074,1,2,3.2436818917553625,244.55952289843637,2,9,7157.035433096426,0.3333333333333333,2.633850366342846,Recent,Premium,Spacious
278,Bangalore,776.5083055885439,1,2,9.614586161553987,120.62234621664616,3,5,15533.941536558596,0.3333333333333333,6.439081158585057,Medium,Mid-Range,Compact
279,Bangalore,4161.755046750024,5,2,3.426299379849407,464.04158359334747,3,5,11150.141668134082,1.6666666666666667,1.2014162159554715,Recent,Luxury,Spacious
280,Bangalore,4732.267787957312,3,1,43.399696666805525,45.906863624438245,0,0,970.0816961639862,1.5,0.0,Old,Budget,Spacious
281,Delhi,3419.444237717237,3,1,39.629358001678426,435.40017694213776,1,5,12733.068495154159,1.5,1.4622259210572521,Old,Luxury,Spacious
282,Chennai,4795.5466798646485,3,4,28.73210353109195,265.4522185920084,1,8,5535.390150753379,0.6,1.668214394323401,Old,Premium,Spacious
283,Mumbai,1181.445414664835,3,2,4.183170502559158,317.0943181466323,2,7,26839.523367788348,1.0,5.92494575975466,Recent,Luxury,Standard
284,Hyderabad,2648.3728526615914,3,1,13.66561793268598,165.25069803617782,2,9,6239.706688961954,1.5,3.3983130400068404,Old,Mid-Range,Large
285,Mumbai,3208.1303027545127,5,1,14.885992402925844,484.0148560612743,2,4,15087.132079569754,2.5,1.2468321491074053,Old,Luxury,Spacious
286,Chennai,3117.81491339534,4,1,28.03715980077085,155.2884600893551,1,3,4980.68244597124,2.0,0.9622123452905553,Old,Mid-Range,Spacious
287,Hyderabad,2306.5780059006947,2,1,12.902194701835771,302.66143862734606,3,5,13121.664988267323,1.0,2.1677133776568516,Old,Luxury,Large
288,Chennai,2021.3798421481763,3,2,3.647993195647742,496.8400184514219,2,4,24579.250672818434,1.0,1.9788462893491057,Recent,Luxury,Large
289,Bangalore,1070.7081014768846,4,2,36.53811509266497,442.925310264054,2,5,41367.512737888464,1.3333333333333333,4.669806825131176,Old,Luxury,Standard
290,Hyderabad,2262.841027530252,1,1,14.954010582770566,277.4383161373309,3,9,12260.61896359274,0.5,3.97730105230721,Old,Premium,Large
291,Bangalore,1231.973667974683,5,3,22.61870885116503,495.3797710242618,0,2,40210.25642850362,1.25,1.6234113211915664,Old,Luxury,Standard
292,Mumbai,3804.645544214983,4,4,6.383331749115268,356.65753363165504,2,6,9374.26442192382,0.8,1.577019443801561,Medium,Luxury,Spacious
293,Mumbai,1439.7392097256547,3,2,40.12741516972898,120.17619974806848,1,7,8347.08111970975,1.0,4.861991638981523,Old,Mid-Range,Standard
294,Hyderabad,763.5438737804024,3,2,28.27659384620288,214.68618100918707,1,4,28117.072034937377,1.0,5.238729740827457,Old,Premium,Compact
295,Hyderabad,2985.6476201775545,3,3,45.07928131049314,180.5568003255445,2,4,6047.4919781326,0.75,1.3397428326662753,Old,Mid-Range,Large
296,Chennai,3178.533797237307,4,2,24.77357815326667,185.1265799701708,1,3,5824.275964316556,1.3333333333333333,0.9438313988064296,Old,Mid-Range,Spacious
297,Chennai,4423.608775762275,3,3,47.071283590893984,385.0190908927358,3,9,8703.73286630415,0.75,2.0345379657696157,Old,Luxury,Spacious
298,Bangalore,3096.4172558795685,4,3,44.5934102190663,300.4462050909409,0,4,9703.027087852735,1.0,1.2918155627781371,Old,Luxury,Spacious
299,Hyderabad,2054.663841755506,3,1,28.82299282296169,38.2845015629737,0,9,1863.297576223632,1.5,4.380278572630351,Old,Budget,Large
300,Mumbai,4113.553466868442,1,2,46.694671907493166,441.1752721524685,2,7,10724.918873810713,0.3333333333333333,1.7016917505460178,Old,Luxury,Spacious
301,Chennai,2931.255019343395,1,4,16.154437364727613,162.46214743047898,2,4,5542.409185089284,0.2,1.3646032070235927,Old,Mid-Range,Large
302,Chennai,856.7612808403628,2,3,18.282108135210567,498.59594091830894,0,8,58195.433438501816,0.5,9.337490125782901,Old,Luxury,Compact
303,Mumbai,3046.3275214096097,3,4,2.273897565301847,478.0115505606972,0,0,15691.40373781968,0.6,0.0,Recent,Luxury,Spacious
304,Chennai,4586.083454397481,3,1,29.460045338192653,471.45474400734327,2,6,10280.116982068374,1.5,1.3083058909987237,Old,Luxury,Spacious
305,Bangalore,2283.4068147419925,4,2,36.09619849644667,409.3412499507074,1,4,17926.77709937376,1.3333333333333333,1.7517684427389122,Old,Luxury,Large
306,Hyderabad,1833.4661085491,4,1,38.67595951210516,125.89439920810044,2,3,6866.469940244821,2.0,1.6362451348359137,Old,Mid-Range,Standard
307,Mumbai,1145.6125565810903,3,1,7.490814302305165,275.66371713381534,3,2,24062.56072790373,1.5,1.745790920770545,Medium,Premium,Standard
308,Hyderabad,1181.504848709108,2,4,22.207953615625016,127.6652608759878,2,9,10805.30994142535,0.4,7.617404202643135,Old,Mid-Range,Standard
309,Chennai,2447.471679538185,3,4,8.843160604695782,144.64421868269562,2,6,5909.944531410824,0.6,2.4515094700226086,Medium,Mid-Range,Large
310,Chennai,3180.559208726883,4,3,33.10636744271244,313.2568493294132,2,1,9849.112334393672,1.0,0.3144101192193435,Old,Luxury,Spacious
311,Mumbai,862.7693232632079,3,2,7.897318621088406,39.60010176947043,2,4,4589.882915597069,1.0,4.6362334544661445,Medium,Budget,Compact
312,Bangalore,4728.058650613246,4,1,45.20818419780375,485.3401120739397,2,1,10265.103458710042,2.0,0.2115032984775467,Old,Luxury,Spacious
313,Delhi,3898.1012785033818,3,3,11.531732283070667,460.9631228374229,2,6,11825.324431139532,0.75,1.539210905855071,Old,Luxury,Spacious
314,Mumbai,3139.807632276482,5,3,14.57011331441224,202.76843463570552,1,5,6457.989099436979,1.25,1.592454247388018,Old,Premium,Spacious
315,Delhi,4227.9740192254585,4,1,42.54531610754999,267.40277504331823,2,9,6324.607810440258,2.0,2.1286791165402548,Old,Premium,Spacious
316,Delhi,860.8404056545098,2,1,22.92338050728619,243.73732124852432,0,6,28313.880209097202,1.0,6.969933056799431,Old,Premium,Compact
317,Bangalore,2645.77494979906,5,3,1.199797290003651,443.4558937363855,2,8,16760.9075658557,1.25,3.023688768618654,Brand New,Luxury,Large
318,Delhi,3335.4190708774854,3,1,24.72931256013229,350.5289006317333,1,1,10509.29113202905,1.5,0.299812401005706,Old,Luxury,Spacious
319,Delhi,4228.938077532302,4,1,4.227166769006152,153.4933987636911,3,8,3629.596743900743,2.0,1.8917278648516447,Recent,Mid-Range,Spacious
320,Bangalore,4025.6130202217046,5,4,49.26723593436553,234.4838021433425,0,6,5824.797390247626,1.0,1.490456228619203,Old,Premium,Spacious
321,Delhi,1746.8116237102984,2,2,29.40557852278012,225.9036683296466,2,1,12932.342861894753,0.6666666666666666,0.5724715741677742,Old,Premium,Standard
322,Delhi,4733.960763016419,4,3,12.826630880548922,480.48088077628097,2,9,10149.659129623304,1.0,1.9011564418344091,Old,Luxury,Spacious
323,Delhi,1059.556286438917,5,1,28.18588397738089,104.14923704702704,0,1,9829.514333501264,2.5,0.943791295279762,Old,Mid-Range,Standard
